ref_name,subject_name,vaccination_date_cmp,vaccination_date,vaccine_name,dosage,location,section
Assawakosri22b,AZD1222_3dose,~,2021-06-01,AZD1222,2,Thailand,Figure 1
Assawakosri22b,AZD1222_3dose,~,2021-12-01,AZD1222,3,Thailand,Figure 1
Assawakosri22b,AZD1222_2dose_BNT162b2,~,2021-06-01,AZD1222,2,Thailand,Figure 1
Assawakosri22b,AZD1222_2dose_BNT162b2,~,2021-12-01,BNT162b2,3,Thailand,Figure 1
Assawakosri22b,AZD1222_2dose_mRNA1273,~,2021-06-01,AZD1222,2,Thailand,Figure 1
Assawakosri22b,AZD1222_2dose_mRNA1273,~,2021-12-01,mRNA-1273,3,Thailand,Figure 1
Assawakosri22b,AZD1222_2dose_half_mRNA1273,~,2021-06-01,AZD1222,2,Thailand,Figure 1
Assawakosri22b,AZD1222_2dose_half_mRNA1273,~,2021-12-01,mRNA-1273,3,Thailand,Figure 1
