ref_name,subject_name,vaccination_date_cmp,vaccination_date,vaccine_name,dosage,location,section
Spencer21,AZD1222_1dose,~,2021-02-14,AZD1222,1,UK,NULL
Spencer21,AZD2816_1dose,~,2021-02-14,AZD2816,1,UK,NULL
Spencer21,AZD1222_AZD2816_mix_1dose,~,2021-02-14,AZD1222 + AZD2816,1,UK,NULL
Spencer21,AZD1222_2dose,~,2021-02-14,AZD1222,1,UK,NULL
Spencer21,AZD1222_2dose,~,2021-03-14,AZD1222,2,UK,NULL
Spencer21,AZD1222_1dose_AZD2816_1dose,~,2021-02-14,AZD1222,1,UK,NULL
Spencer21,AZD1222_1dose_AZD2816_1dose,~,2021-03-14,AZD2816,2,UK,NULL
Spencer21,AZD1222_3dose,~,2021-02-14,AZD1222,1,UK,NULL
Spencer21,AZD1222_3dose,~,2021-03-14,AZD1222,2,UK,NULL
Spencer21,AZD1222_3dose,~,2021-04-11,AZD1222,3,UK,NULL
Spencer21,AZD1222_2dose_AZD2816_1dose,~,2021-02-14,AZD1222,1,UK,NULL
Spencer21,AZD1222_2dose_AZD2816_1dose,~,2021-03-14,AZD1222,2,UK,NULL
Spencer21,AZD1222_2dose_AZD2816_1dose,~,2021-04-11,AZD2816,3,UK,NULL
