ref_name,subject_name,vaccination_date_cmp,vaccination_date,vaccine_name,dosage,location,section
Ai21,CoronaVac_breakthrough,~,2021-04-01,CoronaVac,1,China,NULL
Ai21,CoronaVac_breakthrough,~,2021-05-01,CoronaVac,2,China,NULL
Ai21,BBIBP-CorV_2dose,~,2021-01-01,BBIBP-CorV,1,China,NULL
Ai21,BBIBP-CorV_2dose,~,2021-01-14,BBIBP-CorV,2,China,NULL
Ai21,BBIBP-CorV_3dose,~,2021-01-01,BBIBP-CorV,1,China,NULL
Ai21,BBIBP-CorV_3dose,~,2021-01-21,BBIBP-CorV,2,China,NULL
Ai21,BBIBP-CorV_3dose,~,2021-07-21,BBIBP-CorV,3,China,NULL
Ai21,BBIBP-CorV_2dose_ZF2001,~,2021-01-01,BBIBP-CorV,1,China,NULL
Ai21,BBIBP-CorV_2dose_ZF2001,~,2021-01-21,BBIBP-CorV,2,China,NULL
Ai21,BBIBP-CorV_2dose_ZF2001,~,2021-07-21,ZF2001,3,China,NULL
