ref_name,subject_name,vaccination_date_cmp,vaccination_date,vaccine_name,dosage,location,section
Wu21c,mRNA-1273.351,~,2020-05-22,mRNA-1273,1,USA,NULL
Wu21c,mRNA-1273.351,~,2020-07-08,mRNA-1273,2,USA,NULL
Wu21c,mRNA-1273.351,~,2021-01-11,mRNA-1273.351,3,USA,NULL
Wu21c,mRNA-1273,~,2020-05-22,mRNA-1273,1,USA,NULL
Wu21c,mRNA-1273,~,2020-07-08,mRNA-1273,2,USA,NULL
Wu21c,mRNA-1273,~,2021-01-25,mRNA-1273,3,USA,NULL
