ref_name,subject_name,vaccination_date_cmp,vaccination_date,vaccine_name,dosage,location,section
Zhang22b,GroupA,~,2021-05-05,BBIBP-CorV,2,China,Fig 1
Zhang22b,GroupA,~,2021-11-29,BBIBP-CorV,3,China,Fig 1
Zhang22b,GroupB,~,2021-05-05,BBIBP-CorV,2,China,Fig 1
Zhang22b,GroupB,~,2021-11-29,BBIBP-CorV,3,China,Fig 1
Zhang22b,GroupC,~,2021-05-05,BBIBP-CorV,2,China,Fig 1
Zhang22b,GroupC,~,2021-11-29,ZF2001,3,China,Fig 1
Zhang22b,GroupD,~,2021-05-05,BBIBP-CorV,2,China,Fig 1
Zhang22b,GroupD,~,2021-11-29,ZF2001,3,China,Fig 1
Zhang22b,GroupE,~,2020-11-29,BBIBP-CorV,2,China,Fig 1
Zhang22b,GroupE,~,2021-11-29,ZF2001,3,China,Fig 1
