ref_name,subject_name,vaccination_date_cmp,vaccination_date,vaccine_name,dosage,location,section
Addetia23,mRNA_monovalent_4dose,~,2021-01-01,mRNA-monovalent,1,USA,NULL
Addetia23,mRNA_monovalent_4dose,~,2021-02-01,mRNA-monovalent,2,USA,NULL
Addetia23,mRNA_monovalent_4dose,~,2021-08-01,mRNA-monovalent,3,USA,NULL
Addetia23,mRNA_monovalent_4dose,~,2021-01-01,mRNA-bivalent,4,USA,NULL
Addetia23,mRNA_Wu_3dose_Om_1dose,~,2021-01-01,mRNA-monovalent,1,USA,NULL
Addetia23,mRNA_Wu_3dose_Om_1dose,~,2021-02-01,mRNA-monovalent,2,USA,NULL
Addetia23,mRNA_Wu_3dose_Om_1dose,~,2021-08-01,mRNA-monovalent,3,USA,NULL
Addetia23,mRNA_Wu_3dose_Om_1dose,~,2021-01-01,mRNA-bivalent,4,USA,NULL
Addetia23,WA1_Inf_mRNA_bivalent_4dose,~,2021-01-01,mRNA-monovalent,1,USA,NULL
Addetia23,WA1_Inf_mRNA_bivalent_4dose,~,2021-02-01,mRNA-monovalent,2,USA,NULL
Addetia23,WA1_Inf_mRNA_bivalent_4dose,~,2021-08-01,mRNA-monovalent,3,USA,NULL
Addetia23,WA1_Inf_mRNA_bivalent_4dose,~,2021-01-01,mRNA-bivalent,4,USA,NULL
Addetia23,mRNA_Omicron_BTI_bivalent_4dose,~,2021-01-01,mRNA-monovalent,1,USA,NULL
Addetia23,mRNA_Omicron_BTI_bivalent_4dose,~,2021-02-01,mRNA-monovalent,2,USA,NULL
Addetia23,mRNA_Omicron_BTI_bivalent_4dose,~,2021-08-01,mRNA-monovalent,3,USA,NULL
Addetia23,mRNA_Omicron_BTI_bivalent_4dose,~,2021-01-01,mRNA-bivalent,4,USA,NULL
Addetia23,mRNA_monovalent_3dose,~,2021-01-01,mRNA-monovalent,1,USA,NULL
Addetia23,mRNA_monovalent_3dose,~,2021-02-01,mRNA-monovalent,2,USA,NULL
Addetia23,mRNA_monovalent_3dose,~,2021-08-01,mRNA-monovalent,3,USA,NULL
Addetia23,WA1_Inf_mRNA_monovalent_3dose,~,2021-01-01,mRNA-monovalent,1,USA,NULL
Addetia23,WA1_Inf_mRNA_monovalent_3dose,~,2021-02-01,mRNA-monovalent,2,USA,NULL
Addetia23,WA1_Inf_mRNA_monovalent_3dose,~,2021-08-01,mRNA-monovalent,3,USA,NULL
Addetia23,mRNA_bivalent_4dose,~,2021-01-01,mRNA-monovalent,1,USA,NULL
Addetia23,mRNA_bivalent_4dose,~,2021-02-01,mRNA-monovalent,2,USA,NULL
Addetia23,mRNA_bivalent_4dose,~,2021-08-01,mRNA-monovalent,3,USA,NULL
Addetia23,mRNA_bivalent_4dose,~,2021-01-01,mRNA-bivalent,4,USA,NULL
Addetia23,Omicron_BTI_mRNA_bivalent,~,2021-01-01,mRNA-monovalent,1,USA,NULL
Addetia23,Omicron_BTI_mRNA_bivalent,~,2021-02-01,mRNA-monovalent,2,USA,NULL
Addetia23,Omicron_BTI_mRNA_bivalent,~,2021-08-01,mRNA-monovalent,3,USA,NULL
Addetia23,Omicron_BTI_mRNA_bivalent,~,2021-01-01,mRNA-bivalent,4,USA,NULL
