ref_name,subject_name,collection_date_cmp,collection_date,iso_name,iso_source,iso_culture,location,section
Choudhary21,ACTIV-2/A5401 trial,~,2020-09-01,B.1 full genome,NULL,NULL,USA,NULL
Choudhary21,ACTIV-2/A5401 trial,~,2020-09-28,ACTIV-2/A5401 treatment arm,NULL,NULL,USA,NULL
