ref_name,subject_name,rx_name,collection_date_cmp,collection_date,location,cumulative_group,section
Zhu22,CP_Delta,CP_Delta,~,2021-11-01,China,CP_Delta,Table 1
Zhu22,VP_Delta,VP_Delta,~,2021-11-01,China,VP_Delta,Table 1
