ref_name,subject_name,rx_name,collection_date_cmp,collection_date,location,cumulative_group,section
Nabel21,mRNA_2dose,mRNA_2dose_7d,~,2021-02-05,USA,mRNA_2dose,NULL
Nabel21,mRNA_2dose,mRNA_2dose_28d,~,2021-02-26,USA,mRNA_2dose,NULL
