ref_name,subject_name,infection_date_cmp,infection_date,infected_var_name,location,immune_status,severity,section
Copin21,Hospitalized placebo patients,<,2021-02-20,Unknown variant,USA,NULL,Hospitalized,NULL
Copin21,Hospitalized low dose patients,<,2021-02-20,Unknown variant,USA,NULL,Hospitalized,NULL
Copin21,Hospitalized high dose patients,<,2021-02-20,Unknown variant,USA,NULL,Hospitalized,NULL
Copin21,Non-hospitalized placebo patients,<,2021-02-20,Unknown variant,USA,NULL,Non-Hospitalized,NULL
Copin21,Non-hospitalized low dose patients,<,2021-02-20,Unknown variant,USA,NULL,Non-Hospitalized,NULL
Copin21,Non-hospitalized high dose patients,<,2021-02-20,Unknown variant,USA,NULL,Non-Hospitalized,NULL
Copin21,Placebo prevention hamsters,<,2020-12-25,A,USA,NULL,NULL,NULL
Copin21,REGEN-COV prevention low dose hamsters,<,2020-12-25,A,USA,NULL,NULL,NULL
Copin21,REGN10933 prevention low dose hamsters,<,2020-12-25,A,USA,NULL,NULL,NULL
Copin21,REGN10987 prevention low dose hamsters,<,2020-12-25,A,USA,NULL,NULL,NULL
Copin21,REGEN-COV prevention high dose hamsters,<,2020-12-25,A,USA,NULL,NULL,NULL
Copin21,REGN10933 prevention high dose hamsters,<,2020-12-25,A,USA,NULL,NULL,NULL
Copin21,REGN10987 prevention high dose hamsters,<,2020-12-25,A,USA,NULL,NULL,NULL
Copin21,Placebo treatment hamsters,<,2020-12-25,A,USA,NULL,NULL,NULL
Copin21,REGEN-COV treatment low dose hamsters,<,2020-12-25,A,USA,NULL,NULL,NULL
Copin21,REGN10933 treatment low dose hamsters,<,2020-12-25,A,USA,NULL,NULL,NULL
Copin21,REGN10987 treatment low dose hamsters,<,2020-12-25,A,USA,NULL,NULL,NULL
Copin21,REGEN-COV treatment high dose hamsters,<,2020-12-25,A,USA,NULL,NULL,NULL
Copin21,REGN10933 treatment high dose hamsters,<,2020-12-25,A,USA,NULL,NULL,NULL
Copin21,REGN10987 treatment high dose hamsters,<,2020-12-25,A,USA,NULL,NULL,NULL
