ref_name,rx_name,subject_name,collection_date,cumulative_group
Weigang21,CP01,CP_Human,2020-04-15,CP
Weigang21,CP02,CP_Human,2020-04-15,CP
Weigang21,BNT162b2,BNT162b2,2021-01-28,BNT
Weigang21,CP_WT_mice_6b_1,CP_WT_mice,2020-05-01,CP_WT_mice
Weigang21,CP_WT_mice_6b_2,CP_WT_mice,2020-05-01,CP_WT_mice
Weigang21,CP_WT_mice_6b_3,CP_WT_mice,2020-05-01,CP_WT_mice
Weigang21,CP_WT_mice_6b_4,CP_WT_mice,2020-05-01,CP_WT_mice
Weigang21,CP_WT_mice_6b_5,CP_WT_mice,2020-05-01,CP_WT_mice
Weigang21,CP_WT_mice_6b_6,CP_WT_mice,2020-05-01,CP_WT_mice
Weigang21,CP_WT_mice_6b_7,CP_WT_mice,2020-05-01,CP_WT_mice
Weigang21,CP_d105_mice_6c_01,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6c_02,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6c_03,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6c_04,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6c_05,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6c_06,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6c_07,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6c_08,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6c_09,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6c_10,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6c_11,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6c_12,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6c_13,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_WT_mice_6d_1,CP_WT_mice,2020-05-01,CP_WT_mice
Weigang21,CP_WT_mice_6d_2,CP_WT_mice,2020-05-01,CP_WT_mice
Weigang21,CP_WT_mice_6d_3,CP_WT_mice,2020-05-01,CP_WT_mice
Weigang21,CP_WT_mice_6d_4,CP_WT_mice,2020-05-01,CP_WT_mice
Weigang21,CP_WT_mice_6d_5,CP_WT_mice,2020-05-01,CP_WT_mice
Weigang21,CP_WT_mice_6d_6,CP_WT_mice,2020-05-01,CP_WT_mice
Weigang21,CP_WT_mice_6d_7,CP_WT_mice,2020-05-01,CP_WT_mice
Weigang21,CP_d105_mice_6e_01,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6e_02,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6e_03,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6e_04,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6e_05,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6e_06,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6e_07,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6e_08,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6e_09,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6e_10,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6e_11,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6e_12,CP_d105_mice,2020-05-01,CP_d105_mice
Weigang21,CP_d105_mice_6e_13,CP_d105_mice,2020-05-01,CP_d105_mice
