ref_name,rx_name,subject_name,titer,collection_date,cumulative_group
Pegu21,Mod_1st,mRNA-1273,NULL,2020-06-29,Mod_1st
Pegu21,Mod_2nd,mRNA-1273,NULL,2020-07-13,Mod_2nd
Pegu21,Mod_2nd_4M,mRNA-1273,NULL,2020-09-27,Mod_2nd_4M
Pegu21,Mod_2nd_7M,mRNA-1273,NULL,2020-12-26,Mod_2nd_7M
