ref_name,rx_name,subject_name,collection_date,cumulative_group
Emary21,AZD1222_1,AZD1222,2020-10-29,AZD
Emary21,AZD1222_2,AZD1222,2020-10-29,AZD
Emary21,AZD1222_3,AZD1222,2020-10-29,AZD
Emary21,AZD1222_4,AZD1222,2020-10-29,AZD
Emary21,AZD1222_5,AZD1222,2020-10-29,AZD
Emary21,AZD1222_6,AZD1222,2020-10-29,AZD
Emary21,AZD1222_7,AZD1222,2020-10-29,AZD
Emary21,AZD1222_8,AZD1222,2020-10-29,AZD
Emary21,AZD1222_9,AZD1222,2020-10-29,AZD
Emary21,AZD1222_10,AZD1222,2020-10-29,AZD
Emary21,AZD1222_11,AZD1222,2020-10-29,AZD
Emary21,AZD1222_12,AZD1222,2020-10-29,AZD
Emary21,AZD1222_13,AZD1222,2020-10-29,AZD
Emary21,AZD1222_14,AZD1222,2020-10-29,AZD
Emary21,AZD1222_15,AZD1222,2020-10-29,AZD
Emary21,AZD1222_16,AZD1222,2020-10-29,AZD
Emary21,AZD1222_17,AZD1222,2020-10-29,AZD
Emary21,AZD1222_18,AZD1222,2020-10-29,AZD
Emary21,AZD1222_19,AZD1222,2020-10-29,AZD
Emary21,AZD1222_20,AZD1222,2020-10-29,AZD
Emary21,AZD1222_21,AZD1222,2020-10-29,AZD
Emary21,AZD1222_22,AZD1222,2020-10-29,AZD
Emary21,AZD1222_23,AZD1222,2020-10-29,AZD
Emary21,AZD1222_24,AZD1222,2020-10-29,AZD
Emary21,AZD1222_25,AZD1222,2020-10-29,AZD
Emary21,AZD1222_26,AZD1222,2020-10-29,AZD
Emary21,AZD1222_27,AZD1222,2020-10-29,AZD
Emary21,AZD1222_28,AZD1222,2020-10-29,AZD
Emary21,AZD1222_29,AZD1222,2020-10-29,AZD
Emary21,AZD1222_30,AZD1222,2020-10-29,AZD
Emary21,AZD1222_31,AZD1222,2020-10-29,AZD
Emary21,AZD1222_32,AZD1222,2020-10-29,AZD
Emary21,AZD1222_33,AZD1222,2020-10-29,AZD
Emary21,AZD1222_34,AZD1222,2020-10-29,AZD
Emary21,AZD1222_35,AZD1222,2020-10-29,AZD
Emary21,AZD1222_36,AZD1222,2020-10-29,AZD
Emary21,AZD1222_37,AZD1222,2020-10-29,AZD
Emary21,AZD1222_38,AZD1222,2020-10-29,AZD
Emary21,AZD1222_39,AZD1222,2020-10-29,AZD
Emary21,AZD1222_40,AZD1222,2020-10-29,AZD
Emary21,AZD1222_41,AZD1222,2020-10-29,AZD
Emary21,AZD1222_42,AZD1222,2020-10-29,AZD
Emary21,AZD1222_43,AZD1222,2020-10-29,AZD
Emary21,AZD1222_44,AZD1222,2020-10-29,AZD
Emary21,AZD1222_45,AZD1222,2020-10-29,AZD
Emary21,AZD1222_46,AZD1222,2020-10-29,AZD
Emary21,AZD1222_47,AZD1222,2020-10-29,AZD
Emary21,AZD1222_48,AZD1222,2020-10-29,AZD
Emary21,AZD1222_49,AZD1222,2020-10-29,AZD
