ref_name,subject_name,event,event_date_cmp,event_date,location,iso_name,vaccine_name,severity
Zou21,CP_Mouse,1st dose,~,2020-09-01,USA,NULL,BNT162b2,NULL
Zou21,CP_Mouse,2nd dose,~,2020-09-21,USA,NULL,BNT162b2,NULL
Zou21,CP_Mouse,2nd dose isolation,~,2020-09-28,USA,NULL,NULL,NULL
Zou21,CP,1st dose,~,2020-11-01,USA,NULL,BNT162b2,NULL
Zou21,CP,2nd dose,~,2020-11-21,USA,NULL,BNT162b2,NULL
Zou21,CP,2nd dose isolation,~,2020-11-28,USA,NULL,NULL,NULL
Zou21,CP_Macaque_d28,1st dose,~,2020-09-01,USA,NULL,BNT162b2,NULL
Zou21,CP_Macaque_d28,2nd dose,~,2020-09-21,USA,NULL,BNT162b2,NULL
Zou21,CP_Macaque_d28,2nd dose isolation,~,2020-09-28,USA,NULL,NULL,NULL
Zou21,CP_Macaque_d35,1st dose,~,2020-09-01,USA,NULL,BNT162b2,NULL
Zou21,CP_Macaque_d35,2nd dose,~,2020-09-21,USA,NULL,BNT162b2,NULL
Zou21,CP_Macaque_d35,2nd dose isolation,~,2020-09-28,USA,NULL,NULL,NULL
Zou21,CP_Macaque_d35,2nd dose isolation,~,2020-10-05,USA,NULL,NULL,NULL
